,ID,Age,Marital_Status,Has_Child,Education,Income,Spending,Accepted_Cmp,Response,KMeans,Predicted_Response,Rounded_Prediction,Prediction_Error,Monetary_Rank,Frequency_Rank,Recency_Rank
1831,9860,63,Together,1,1,44911.0,215,0,0,0,-0.028180961279739347,0,0,41.05406016738294,40.88235294117647,88.41865756541524
1832,7129,60,Together,1,4,54693.0,929,0,0,2,0.10856241334250125,0,0,70.25559828093192,91.4027149321267,27.349260523321956
1833,5866,48,Together,1,1,48186.0,219,0,0,0,-0.014548526820794272,0,0,41.25763401945261,40.88235294117647,60.27303754266211
1834,10521,45,Together,1,1,54809.0,174,0,1,2,-0.028830780645794085,0,1,38.52069667496041,38.755656108597286,100.0
1835,7393,44,Together,1,1,41580.0,92,0,0,0,-0.010601674935406202,0,0,30.400361909070345,27.669683257918553,84.30034129692832
1836,7849,52,Together,0,4,80336.0,1052,0,0,1,0.1394651599767429,0,0,75.23184799819046,94.00452488687783,87.30375426621161
1837,332,65,Together,1,1,47743.0,275,1,0,0,0.24080156550178777,0,0,44.808866772223475,46.06334841628959,42.86689419795222
1838,9847,67,Together,1,2,62972.0,587,0,0,2,-0.0032968263715691393,0,0,58.51617281158109,56.15384615384615,60.27303754266211
1839,531,68,Single,1,4,57333.0,1662,0,1,2,0.2815376376437126,0,1,92.89753449445827,88.28054298642533,44.16382252559727
1840,9576,40,Together,1,4,32313.0,159,0,0,3,0.09191138780206656,0,0,37.412350147025556,38.755656108597286,39.203640500568824
1841,6906,69,Single,0,3,84953.0,1024,1,1,1,0.4571832610570666,0,1,74.0556435195657,68.4841628959276,26.27986348122867
1842,7419,54,Single,1,3,27071.0,35,0,0,3,0.15180044107998014,0,0,10.178692603483375,19.366515837104075,9.351535836177474
1843,3170,65,Together,0,3,68148.0,1042,0,0,2,0.12165612291149208,0,0,74.82470029405111,56.15384615384615,13.174061433447099
1844,8527,57,Together,1,3,65735.0,395,0,0,2,0.0063713082099836615,0,0,49.9208323908618,56.15384615384615,62.36632536973834
1845,7872,47,Together,0,4,86836.0,557,1,1,1,0.347504243266431,0,1,57.27211038226645,88.28054298642533,92.67349260523322
1846,9931,59,Together,1,4,4023.0,9,0,0,3,0.10605065498870675,0,0,0.38452838724270527,0.1583710407239819,70.21615472127417
1847,10595,32,Together,0,1,30093.0,69,0,0,3,0.08255976465924422,0,0,25.19791902284551,19.366515837104075,80.70534698521047
1848,4609,56,Together,1,4,57705.0,486,0,0,2,0.05766941315092014,0,0,54.78398552363719,60.18099547511312,85.0967007963595
1849,5010,34,Single,1,1,25008.0,34,0,0,3,0.1344466267564428,0,0,9.77154489934404,10.79185520361991,27.349260523321956
1850,4427,27,Single,0,2,83257.0,1365,1,1,1,0.5304542466651327,1,0,85.45577923546709,98.52941176470588,42.86689419795222
1851,11148,47,Together,1,1,22280.0,13,0,0,3,0.014748506950003959,0,0,1.1083465279348563,3.4389140271493215,14.175199089874857
1852,1168,44,Together,0,4,72159.0,1401,0,0,2,0.20567687102210086,0,0,86.8355575661615,80.85972850678733,37.31513083048919
1853,9595,61,Together,0,1,64260.0,1574,0,1,2,0.14730343088490208,0,1,90.83917665686496,52.307692307692314,98.81683731513084
1854,10163,38,Single,0,4,82733.0,1323,0,1,1,0.28944333241289516,0,1,84.52838724270528,77.0135746606335,71.39931740614335
1855,2886,51,Single,1,3,74290.0,1217,1,0,1,0.4664842605772943,0,0,81.74621126441981,99.25339366515837,29.692832764505116
1856,6710,71,Single,1,3,58217.0,103,0,0,2,0.07551695359462113,0,0,32.526577697353545,27.669683257918553,15.108077360637088
1857,5316,46,Together,0,3,21024.0,84,0,0,3,0.13141670208022949,0,0,28.975344944582677,27.669683257918553,10.261660978384528
1858,9029,50,Together,0,4,70116.0,1536,0,0,2,0.21714623776291653,0,0,90.00226193168966,88.28054298642533,26.27986348122867
1859,521,37,Together,1,1,54006.0,581,0,0,2,0.029342777546976784,0,0,58.31259895951142,64.27601809954751,57.588168373151305
1860,1459,56,Together,1,4,69063.0,928,0,0,2,0.08522871904406121,0,0,70.11988237955214,52.307692307692314,83.4584755403868
1861,10241,47,Single,0,2,11448.0,14,0,0,3,0.22305094822842453,0,0,1.3119203800045238,3.4389140271493215,83.4584755403868
1862,1630,43,Single,1,1,61825.0,424,0,0,2,0.09388612218784964,0,0,51.888712960868574,56.15384615384615,42.86689419795222
1863,3254,51,Together,1,1,70886.0,960,0,0,2,0.020473240674611592,0,0,71.20560959059037,52.307692307692314,34.106939704209324
1864,9064,40,Together,0,1,69109.0,1555,1,1,2,0.43349922231293064,0,1,90.31893236824247,77.0135746606335,89.57906712172924
1865,3678,49,Single,1,1,60208.0,656,1,1,2,0.38591655002404857,0,1,60.68762723365755,72.78280542986425,86.1433447098976
1866,4227,54,Together,1,3,32889.0,55,0,0,0,0.03686179802407985,0,0,19.814521601447634,27.669683257918553,21.319681456200225
1867,9467,38,Single,1,1,34738.0,20,0,0,0,0.1083428939165238,0,0,3.822664555530423,10.79185520361991,48.532423208191126
1868,8486,51,Together,1,3,30538.0,367,0,0,3,0.08078710195804506,0,0,48.83510517982357,52.307692307692314,72.53697383390217
1869,2186,45,Together,0,2,82326.0,2257,1,1,1,0.5040410308553928,1,0,99.47975571137752,84.68325791855203,68.82821387940842
1870,3286,55,Single,1,4,26642.0,42,0,0,3,0.17590656899670348,0,0,13.232300384528386,19.366515837104075,28.623435722411834
1871,8602,58,Single,1,1,69932.0,1049,0,0,2,0.1289437822066855,0,0,75.16399004750056,94.00452488687783,2.2525597269624575
1872,3722,50,Single,1,1,44503.0,48,0,0,0,0.07643754085709806,0,0,16.851391087989143,19.366515837104075,16.109215017064844
1873,6715,74,Single,1,4,60200.0,685,0,0,2,0.1573435573948459,0,0,61.682877177109255,77.0135746606335,96.38225255972696
1874,4796,70,Single,1,1,49638.0,39,0,0,0,0.03902426636893458,0,0,12.033476589007012,10.79185520361991,28.623435722411834
1875,9612,35,Single,0,2,23830.0,43,0,0,3,0.2175417089857708,0,0,13.775163990047501,10.79185520361991,96.38225255972696
1876,3766,63,Single,0,3,33051.0,835,0,1,0,0.27603615106120816,0,1,66.79484279574757,72.78280542986425,84.30034129692832
1877,1399,64,Together,0,1,72905.0,1515,1,0,1,0.3899830078986146,0,0,89.52725627686043,77.0135746606335,47.41751990898749
1878,1570,71,Together,1,4,69702.0,1039,0,0,2,0.07686732017434325,0,0,74.73422302646459,94.00452488687783,91.8316268486917
1879,3426,47,Single,1,1,70300.0,1596,0,0,2,0.2045865366675256,0,0,91.38204026238408,91.4027149321267,10.261660978384528
1880,3074,38,Together,0,4,70643.0,1828,0,1,2,0.26490561143149044,0,1,95.86066500791675,68.4841628959276,33.06029579067122
1881,8341,53,Together,1,4,30396.0,34,1,1,3,0.334926911551861,0,1,9.77154489934404,10.79185520361991,77.95221843003412
1882,5180,54,Single,1,4,50616.0,149,0,0,0,0.14184672258918868,0,0,36.7563899570233,38.755656108597286,42.86689419795222
1883,6461,53,Single,1,3,62772.0,946,1,0,2,0.45598594114740215,0,0,70.86631983714092,88.28054298642533,25.233219567690558
1884,7679,37,Single,0,4,30298.0,28,0,0,3,0.2479578736221073,0,0,7.328658674508031,19.366515837104075,52.104664391353815
1885,10702,38,Single,1,1,52413.0,450,0,0,0,0.12203009501009937,0,0,53.40420719294278,60.18099547511312,32.3094425483504
1886,7505,65,Together,1,4,44155.0,46,0,0,0,0.022878614531204877,0,0,15.720425243157656,10.79185520361991,75.83617747440273
1887,5113,51,Single,0,4,86979.0,1702,1,1,1,0.5773304012204432,1,0,93.87016512101334,60.18099547511312,32.3094425483504
1888,10858,47,Together,1,1,76532.0,820,0,0,1,-0.0013216459634936006,0,0,66.25197919022845,84.68325791855203,61.2514220705347
1889,2961,40,Together,1,1,42081.0,382,1,0,0,0.2969131298329489,0,0,49.4684460529292,52.307692307692314,13.174061433447099
1890,2747,34,Together,0,4,67546.0,2126,0,0,2,0.3100342056589392,0,0,99.00475005654829,77.0135746606335,9.351535836177474
1891,3010,33,Together,0,3,88420.0,2069,1,0,1,0.5101861764213689,1,1,98.34878986654603,77.0135746606335,12.013651877133105
1892,5790,37,Together,1,1,31158.0,72,0,0,3,0.016955550115021756,0,0,26.23840760009048,19.366515837104075,37.31513083048919
1893,6892,54,Single,1,1,61671.0,732,1,0,2,0.38507021779231093,0,0,63.17575209228681,80.85972850678733,77.06484641638225
1894,1743,48,Single,0,1,69719.0,801,0,0,2,0.17166887385389587,0,0,65.55078036643293,43.09954751131222,0.40955631399317405
1895,3578,73,Single,1,1,49160.0,236,0,0,0,0.05834863053396694,0,0,42.27550327980095,43.09954751131222,70.21615472127417
1896,8462,44,Together,1,0,24882.0,80,1,0,3,0.267760293470681,0,0,28.228907486993894,10.79185520361991,47.41751990898749
1897,5558,68,Single,0,4,90933.0,1685,1,0,1,0.5452838380694953,1,1,93.46301741687401,56.15384615384615,9.351535836177474
1898,4619,77,Single,0,4,113734.0,277,0,0,1,0.05843858814426328,0,0,44.92196335670663,98.52941176470588,90.71672354948805
1899,8780,72,Together,1,4,59292.0,507,0,0,2,0.035926268983793336,0,0,55.89233205157205,64.27601809954751,28.623435722411834
1900,10789,58,Together,1,4,45759.0,68,0,0,0,0.03137069485657629,0,0,24.768152001809547,19.366515837104075,86.1433447098976
1901,10779,39,Single,0,1,22148.0,49,0,0,3,0.19253388323420764,0,0,17.416874010404886,10.79185520361991,83.4584755403868
1902,5896,35,Together,0,3,73395.0,397,0,0,1,0.07754777494740317,0,0,50.16964487672473,56.15384615384615,5.164960182025029
1903,2337,51,Single,1,1,29819.0,39,0,0,3,0.10319403810785216,0,0,12.033476589007012,27.669683257918553,22.48009101251422
1904,10951,54,Together,1,1,45688.0,306,1,0,0,0.26280533613323126,0,0,46.120787152228004,49.20814479638009,79.68145620022753
1905,544,68,Together,0,1,62820.0,976,0,0,2,0.07325270632473932,0,0,72.15562090024882,52.307692307692314,48.532423208191126
1906,17,51,Together,1,4,60491.0,1028,0,0,2,0.12008950196285229,0,0,74.23659805473875,94.00452488687783,18.11149032992036
1907,10680,36,Together,1,1,33235.0,70,0,0,0,0.01392592095692119,0,0,25.559828093191584,27.669683257918553,28.623435722411834
1908,3265,63,Together,0,1,35701.0,46,0,0,0,0.0282017364509575,0,0,15.720425243157656,10.79185520361991,63.321956769055745
1909,5623,42,Together,1,3,31535.0,51,1,0,3,0.32524360058231805,0,0,18.118072834200408,10.79185520361991,4.163822525597269
1910,5832,62,Together,0,2,92556.0,1263,0,0,1,0.07849498407925487,0,0,82.96765437683781,84.68325791855203,66.80318543799773
1911,5544,52,Single,1,1,67384.0,1490,1,0,2,0.4622216647781635,0,0,88.8034381361683,80.85972850678733,66.80318543799773
1912,6417,51,Together,0,3,80573.0,1564,0,0,1,0.17451771373789923,0,0,90.45464826962227,91.4027149321267,14.175199089874857
1913,5831,55,Together,1,1,77870.0,1815,1,1,1,0.36864523515045045,0,1,95.58923320515721,60.18099547511312,6.234357224118316
1914,7101,59,Single,1,4,52278.0,1198,0,0,0,0.2508014633372109,0,0,81.20334765890071,96.0633484162896,75.83617747440273
1915,10176,54,Single,1,1,57107.0,416,1,1,2,0.3583228661452984,0,1,51.5946618412124,64.27601809954751,55.972696245733786
1916,2326,32,Together,0,1,18929.0,85,0,0,3,0.1064860910966465,0,0,29.178918796652344,19.366515837104075,84.30034129692832
1917,4385,41,Single,1,4,36038.0,47,0,0,0,0.17621632166002368,0,0,16.331146799366657,27.669683257918553,17.042093287827075
1918,2929,46,Single,0,1,20180.0,137,0,0,3,0.19722067517375108,0,0,35.6932820628817,34.7737556561086,72.53697383390217
1919,10686,57,Together,1,4,34230.0,21,0,0,0,0.05019620368375516,0,0,4.320289527256277,3.4389140271493215,27.349260523321956
1920,2546,45,Single,1,2,31878.0,70,0,0,3,0.13426767580008225,0,0,25.559828093191584,19.366515837104075,92.67349260523322
1921,3283,50,Together,1,2,70932.0,909,0,0,2,0.0396920124293082,0,0,69.57701877403302,80.85972850678733,41.50170648464164
1922,3138,66,Single,0,1,91249.0,1676,1,1,1,0.47493678766117775,0,1,93.19158561411446,88.28054298642533,15.108077360637088
1923,4994,79,Single,0,3,77598.0,1735,1,0,1,0.5391642587873249,1,1,94.50350599411898,96.0633484162896,46.50739476678043
1924,7966,63,Single,1,1,80982.0,1191,0,0,1,0.11658168747041514,0,0,80.79619995476136,98.52941176470588,52.104664391353815
1925,3112,45,Together,1,3,22701.0,24,0,0,3,0.06533194877598955,0,0,5.948880343813617,10.79185520361991,97.63367463026165
1926,10872,53,Together,1,4,55212.0,1182,1,0,2,0.41578454323857583,0,0,80.45691020131191,68.4841628959276,34.106939704209324
1927,2181,52,Together,0,1,70617.0,1280,0,0,2,0.11321475387461127,0,0,83.28432481339063,52.307692307692314,55.358361774744026
1928,1867,65,Single,0,1,64849.0,1336,0,1,2,0.21961709396048787,0,1,84.84505767925809,72.78280542986425,57.588168373151305
1929,1518,57,Together,1,3,62694.0,749,0,0,2,0.05248668776321014,0,0,63.786473648495814,77.0135746606335,70.21615472127417
1930,5734,48,Together,1,4,61917.0,91,0,0,2,0.01507999452390052,0,0,30.12893010631079,27.669683257918553,16.109215017064844
1931,2878,75,Together,1,4,67472.0,414,0,0,2,0.005256983395750425,0,0,51.34584935534947,52.307692307692314,6.234357224118316
1932,1458,40,Together,1,3,21059.0,44,0,0,3,0.07740515154701488,0,0,14.431124180049762,27.669683257918553,59.29465301478953
1933,7007,54,Together,1,3,29543.0,63,0,0,3,0.044395767126197805,0,0,22.86812938249265,27.669683257918553,53.15130830489192
1934,6200,71,Together,1,1,75903.0,901,0,0,1,-0.022368947647762427,0,0,68.85320063334088,84.68325791855203,49.670079635949946
1935,1403,47,Together,1,2,34984.0,38,0,0,0,0.01618972321429607,0,0,11.558470934177787,10.79185520361991,59.29465301478953
1936,4827,66,Single,1,4,54998.0,455,0,1,2,0.1520886785721127,0,1,53.517303777425916,60.18099547511312,96.38225255972696
1937,6250,73,Single,1,4,54356.0,775,0,1,2,0.18042357388849414,0,1,64.4650531553947,84.68325791855203,37.31513083048919
1938,9291,63,Together,1,3,34242.0,15,0,0,0,0.017851540546123423,0,0,1.6059714996607102,3.4389140271493215,74.65301478953356
1939,2478,49,Together,1,1,25410.0,38,0,0,3,0.008757524870502797,0,0,11.558470934177787,19.366515837104075,52.104664391353815
1940,1139,38,Together,0,4,73356.0,1512,1,1,1,0.4941629257114929,0,1,89.43677900927392,84.68325791855203,42.86689419795222
1941,5138,72,Together,1,1,28320.0,43,0,0,3,-0.026596146683960042,0,0,13.775163990047501,10.79185520361991,31.35381114903299
1942,5393,45,Single,1,1,23763.0,42,0,0,3,0.12339655185450951,0,0,13.232300384528386,10.79185520361991,35.31285551763367
1943,10413,38,Together,0,1,72570.0,1089,0,0,2,0.10607041107847118,0,0,76.45329111060846,88.28054298642533,32.3094425483504
1944,5015,46,Together,1,3,34529.0,162,0,0,0,0.056220195813844465,0,0,37.661162632888484,34.7737556561086,5.164960182025029
1945,10868,71,Single,0,1,70792.0,1272,0,0,2,0.19272997803294095,0,0,83.14860891201086,68.4841628959276,17.042093287827075
1946,10676,40,Together,0,1,63211.0,1173,0,1,2,0.13150027286484145,0,1,79.86880796199955,72.78280542986425,96.38225255972696
1947,2495,48,Together,1,3,83891.0,816,0,0,1,0.029886475044447608,0,0,66.00316670436553,84.68325791855203,75.83617747440273
1948,7842,54,Single,1,1,36065.0,74,0,0,0,0.09085212452045499,0,0,26.645555304229813,27.669683257918553,45.34698521046644
1949,9955,68,Together,1,1,39898.0,134,0,0,0,-0.033980005985371875,0,0,35.37661162632889,34.7737556561086,79.68145620022753
1950,6663,82,Single,0,4,51141.0,157,0,0,0,0.16228036372771898,0,0,37.32187287943904,38.755656108597286,3.23094425483504
1951,2162,46,Together,1,1,56939.0,561,0,0,2,0.009467829456953791,0,0,57.3852069667496,64.27601809954751,80.70534698521047
1952,3434,71,Single,0,1,80872.0,1336,0,0,1,0.18001114730433057,0,0,84.84505767925809,72.78280542986425,39.203640500568824
1953,7919,46,Together,0,4,72335.0,2092,0,1,2,0.28096390026842855,0,1,98.73331825378874,88.28054298642533,97.63367463026165
1954,5626,58,Single,0,4,61798.0,463,0,0,2,0.2072925895126866,0,0,53.94707079846188,60.18099547511312,86.1433447098976
1955,6428,72,Single,0,4,76842.0,1130,0,0,1,0.23467679626061816,0,0,78.0818819271658,64.27601809954751,62.36632536973834
1956,8514,46,Together,1,1,29478.0,20,0,0,3,0.002594191858095951,0,0,3.822664555530423,10.79185520361991,40.02275312855518
1957,10448,66,Single,1,1,46998.0,377,1,0,0,0.3581970886282009,0,0,49.33273015154943,52.307692307692314,44.16382252559727
1958,2109,32,Single,0,1,96843.0,1544,1,1,1,0.4934843815499441,0,1,90.25107441755259,98.52941176470588,39.203640500568824
1959,7530,72,Single,1,4,56551.0,138,0,0,2,0.10524448715359958,0,0,35.919475231848,34.7737556561086,52.104664391353815
1960,8925,57,Together,1,3,70053.0,1012,0,0,2,0.06769513262612395,0,0,73.69373444921963,91.4027149321267,61.2514220705347
1961,3009,60,Single,0,4,71670.0,1766,1,1,2,0.6031034892468414,1,0,94.9106536982583,56.15384615384615,91.8316268486917
1962,6355,44,Together,1,1,44359.0,45,0,0,0,-0.02142936944108298,0,0,15.041845736258766,27.669683257918553,80.70534698521047
1963,3517,70,Single,1,1,40887.0,161,0,1,0,0.07017561544653092,0,1,37.54806604840534,34.7737556561086,66.80318543799773
1964,1158,56,Single,1,1,48877.0,144,0,0,0,0.0707788835761898,0,0,36.34924225288396,34.7737556561086,72.53697383390217
1965,6203,75,Together,0,1,74485.0,1734,0,0,1,0.12681406275977106,0,0,94.45826736032572,96.0633484162896,40.659840728100114
1966,7165,50,Together,1,1,64474.0,823,0,0,2,0.018969930394076157,0,0,66.3650757747116,80.85972850678733,40.02275312855518
1967,3595,59,Together,1,1,77226.0,1138,0,0,1,0.017584744276734177,0,0,78.3080750961321,97.48868778280543,70.21615472127417
1968,8537,73,Single,0,1,72643.0,1429,1,1,2,0.47464127499878295,0,1,87.26532458719747,80.85972850678733,39.203640500568824
1969,4331,44,Together,0,3,85738.0,1371,1,0,1,0.42202590520911454,0,0,85.81768830581316,80.85972850678733,58.38452787258248
1970,6281,56,Single,1,1,55686.0,982,1,0,2,0.4226166853766684,0,0,72.56276860438815,56.15384615384615,72.53697383390217
1971,4338,39,Single,1,1,39062.0,44,1,0,0,0.37160398702995306,0,0,14.431124180049762,10.79185520361991,71.39931740614335
1972,2452,51,Together,1,1,34600.0,318,0,1,0,0.019642094880746058,0,1,47.11603709567971,49.20814479638009,91.8316268486917
1973,9507,47,Together,1,1,40794.0,434,0,0,0,0.025754491949284974,0,0,52.40895724949106,56.15384615384615,81.68373151308305
1974,8360,51,Together,1,2,54690.0,198,0,0,2,-0.009968990661014199,0,0,40.171906808414384,40.88235294117647,23.48122866894198
1975,10311,53,Together,1,1,4428.0,359,0,0,3,0.0814296303624929,0,0,48.586292693960644,96.0633484162896,100.0
1976,5117,59,Together,0,2,32632.0,576,0,0,3,0.1233242692376367,0,0,58.06378647364849,64.27601809954751,66.80318543799773
1977,4867,54,Single,1,4,38236.0,88,0,0,0,0.1594612815121123,0,0,29.563447183895047,34.7737556561086,97.63367463026165
1978,9289,43,Together,1,1,36781.0,63,0,1,0,-0.003068771545859994,0,1,22.86812938249265,19.366515837104075,83.4584755403868
1979,10913,38,Single,1,3,31385.0,27,1,1,3,0.433746199352374,0,1,7.011988237955213,3.4389140271493215,42.86689419795222
1980,3032,38,Together,1,1,24570.0,193,0,0,3,0.04239793942913733,0,0,39.94571363944809,38.755656108597286,2.2525597269624575
1981,8524,48,Single,1,4,25509.0,101,0,1,3,0.19401061690435867,0,1,32.00633340873106,27.669683257918553,84.30034129692832
1982,3334,71,Together,0,1,94642.0,2211,1,0,1,0.41657149023764906,0,0,99.29880117620448,84.68325791855203,64.11831626848692
1983,4470,60,Together,1,3,58646.0,140,0,0,2,-0.012399288133165709,0,0,36.145668400814294,34.7737556561086,96.38225255972696
1984,1406,47,Single,1,1,53201.0,415,0,0,2,0.10470528668231047,0,0,51.48156525672925,56.15384615384615,50.83048919226394
1985,8619,65,Together,1,1,21994.0,22,0,0,3,-0.007265761090735068,0,0,4.908391766568649,3.4389140271493215,95.17633674630261
1986,10821,44,Together,1,1,57113.0,263,0,0,2,-0.022004032303622134,0,0,43.4517077584257,43.09954751131222,55.358361774744026
1987,4552,31,Together,0,1,51373.0,393,0,0,0,0.07841226647514568,0,0,49.807735806378645,46.06334841628959,62.36632536973834
1988,898,36,Together,1,1,23477.0,147,0,0,3,0.04197560270904924,0,0,36.62067405564352,34.7737556561086,60.27303754266211
